Date,Close/Last,Open,High,Low
05/06/2021,2241.42,2240.21,2242.03,2205.59
05/05/2021,2241.37,2250.13,2260.00,2232.86
05/04/2021,2248.29,2275.10,2275.10,2225.70
05/03/2021,2277.45,2268.62,2288.57,2267.78
04/30/2021,2266.45,2292.49,2292.49,2259.30
04/29/2021,2295.46,2307.07,2322.91,2278.42
04/28/2021,2304.16,2301.10,2309.82,2291.28
04/27/2021,2301.27,2298.83,2309.80,2294.41
04/26/2021,2298.01,2275.34,2302.38,2275.34
04/23/2021,2271.86,2233.72,2281.22,2233.72
04/22/2021,2232.61,2240.87,2268.53,2227.49
04/21/2021,2239.63,2187.48,2240.46,2175.43
04/20/2021,2188.21,2231.13,2231.13,2171.68
04/19/2021,2232.00,2261.11,2261.11,2219.05
04/16/2021,2262.67,2258.29,2273.15,2251.73
04/15/2021,2257.07,2249.42,2264.16,2240.75
04/14/2021,2247.72,2244.70,2272.85,2230.16
04/13/2021,2228.92,2233.99,2237.38,2208.20
04/12/2021,2233.78,2244.33,2244.33,2222.21
04/09/2021,2243.47,2241.97,2245.99,2231.03
04/08/2021,2242.60,2225.19,2243.00,2213.84
04/07/2021,2223.05,2259.15,2259.15,2217.78
04/06/2021,2259.15,2264.74,2280.37,2257.55
04/05/2021,2264.89,2280.80,2280.83,2253.94
04/01/2021,2253.90,2225.29,2253.90,2225.29
03/31/2021,2220.52,2200.03,2237.68,2200.03
03/30/2021,2195.80,2158.59,2202.62,2151.55
03/29/2021,2158.68,2219.31,2223.19,2158.44
03/26/2021,2221.48,2190.88,2222.19,2177.90
03/25/2021,2183.12,2133.15,2190.89,2100.27
03/24/2021,2134.27,2192.95,2221.98,2134.12
03/23/2021,2185.69,2264.14,2264.14,2175.78
03/22/2021,2266.84,2287.93,2294.04,2258.70
03/19/2021,2287.55,2267.65,2298.04,2247.57
03/18/2021,2267.59,2335.83,2340.55,2262.07
03/17/2021,2336.39,2315.14,2339.28,2289.84
03/16/2021,2319.52,2360.13,2360.13,2304.97
03/15/2021,2360.17,2352.79,2360.17,2337.13
03/12/2021,2352.79,2337.23,2354.20,2325.65
03/11/2021,2338.54,2287.94,2338.55,2287.94
03/10/2021,2285.68,2246.96,2299.46,2246.96
03/09/2021,2245.06,2204.80,2261.64,2204.80
03/08/2021,2202.98,2192.65,2233.34,2192.48
03/05/2021,2192.21,2149.43,2193.27,2085.12
03/04/2021,2146.92,2207.74,2217.05,2110.14
03/03/2021,2207.79,2232.50,2252.56,2207.62
03/02/2021,2231.51,2275.12,2275.12,2231.11
03/01/2021,2275.32,2203.03,2279.54,2203.03
02/26/2021,2201.05,2201.30,2232.29,2165.86
02/25/2021,2200.17,2283.85,2289.07,2196.52
02/24/2021,2284.38,2232.41,2286.49,2232.41
02/23/2021,2231.31,2248.42,2248.42,2169.08
02/22/2021,2251.07,2265.87,2276.33,2247.70
02/19/2021,2266.69,2218.82,2275.87,2218.82
02/18/2021,2218.39,2253.03,2253.03,2208.49
02/17/2021,2256.11,2271.96,2271.96,2226.98
02/16/2021,2272.89,2290.57,2310.09,2266.27
02/12/2021,2289.36,2284.66,2293.73,2264.38
02/11/2021,2285.32,2283.27,2303.63,2255.57
02/10/2021,2282.44,2300.68,2318.09,2266.66
02/09/2021,2299.00,2289.64,2309.43,2281.93
02/08/2021,2289.76,2234.35,2289.76,2234.35
02/05/2021,2233.33,2202.94,2233.33,2202.94
02/04/2021,2202.42,2160.77,2202.42,2160.77
02/03/2021,2159.70,2151.46,2163.36,2135.78
02/02/2021,2151.44,2127.31,2154.54,2126.45
02/01/2021,2126.16,2075.01,2130.69,2075.01
01/29/2021,2073.64,2106.78,2124.62,2066.59
01/28/2021,2106.61,2111.29,2138.20,2094.78
01/27/2021,2108.70,2146.66,2146.66,2088.01
01/26/2021,2149.86,2165.46,2183.01,2146.34
01/25/2021,2163.27,2168.72,2194.86,2135.22
01/22/2021,2168.76,2140.48,2168.80,2118.77
01/21/2021,2141.42,2161.30,2167.03,2138.03
01/20/2021,2160.62,2152.30,2173.73,2149.99
01/19/2021,2151.14,2125.51,2152.35,2125.51
01/15/2021,2123.20,2154.69,2154.69,2102.53
01/14/2021,2155.35,2113.62,2164.32,2113.62
01/13/2021,2111.97,2128.17,2131.42,2109.72
01/12/2021,2127.96,2091.79,2128.39,2091.79
01/11/2021,2091.01,2088.80,2095.40,2061.64
01/08/2021,2091.66,2098.45,2113.88,2064.61
01/07/2021,2096.89,2059.33,2099.26,2059.33
01/06/2021,2057.92,1980.29,2079.72,1980.29
01/05/2021,1979.11,1945.79,1988.76,1943.69
01/04/2021,1945.91,1975.78,1990.70,1927.15
12/31/2020,1974.86,1979.93,1981.41,1963.26
12/30/2020,1979.99,1961.72,1987.78,1961.72
12/29/2020,1959.36,1996.73,2001.70,1950.82
12/28/2020,1996.25,2013.49,2026.24,1996.25
12/24/2020,2003.95,2013.18,2013.97,1997.18
12/23/2020,2007.10,1991.10,2011.84,1991.10
12/22/2020,1989.88,1971.18,1992.50,1971.18
12/21/2020,1970.33,1967.93,1970.67,1934.66
12/18/2020,1969.99,1978.89,1992.72,1965.67
12/17/2020,1978.05,1953.76,1978.05,1953.76
12/16/2020,1952.72,1961.26,1966.11,1947.05
12/15/2020,1959.76,1915.90,1960.81,1915.90
12/14/2020,1913.86,1914.15,1944.12,1913.86
12/11/2020,1911.70,1921.27,1926.73,1896.02
12/10/2020,1922.70,1901.34,1924.12,1887.69
12/09/2020,1902.15,1919.16,1935.27,1889.33
12/08/2020,1917.78,1890.57,1918.01,1881.70
12/07/2020,1891.25,1892.72,1897.44,1886.78
12/04/2020,1892.45,1849.98,1892.45,1849.98
12/03/2020,1848.70,1838.52,1860.35,1838.52
12/02/2020,1838.03,1833.08,1842.53,1817.02
12/01/2020,1836.05,1822.92,1848.02,1822.92
11/30/2020,1819.82,1854.87,1855.27,1813.56
11/27/2020,1855.27,1846.26,1855.27,1845.50
11/25/2020,1845.02,1852.62,1852.62,1831.95
11/24/2020,1853.53,1819.52,1862.17,1819.52
11/23/2020,1818.30,1787.24,1827.60,1787.24
11/20/2020,1785.34,1782.15,1787.39,1771.13
11/19/2020,1784.13,1769.25,1784.64,1764.20
11/18/2020,1769.32,1792.76,1805.20,1769.32
11/17/2020,1791.91,1783.08,1795.89,1755.34
11/16/2020,1785.34,1747.02,1785.34,1747.02
11/13/2020,1744.04,1710.05,1749.36,1710.05
11/12/2020,1708.47,1735.99,1735.99,1696.65
11/11/2020,1736.94,1738.88,1746.31,1722.22
11/10/2020,1737.01,1706.45,1741.83,1706.45
11/09/2020,1705.04,1652.11,1745.69,1652.11
11/06/2020,1644.16,1660.78,1667.15,1644.16
11/05/2020,1660.05,1616.65,1664.12,1616.65
11/04/2020,1615.08,1612.98,1631.31,1598.56
11/03/2020,1614.30,1571.95,1620.77,1571.95
11/02/2020,1568.59,1540.86,1568.59,1540.86
10/30/2020,1538.48,1559.69,1559.69,1526.22
10/29/2020,1561.58,1543.06,1566.39,1532.23
10/28/2020,1543.28,1586.77,1609.53,1542.54
10/27/2020,1590.48,1605.67,1609.53,1590.71
10/26/2020,1605.21,1635.22,1635.22,1586.89
10/23/2020,1640.50,1634.06,1641.48,1626.32
10/22/2020,1630.25,1604.95,1631.97,1603.96
10/21/2020,1603.78,1618.34,1621.88,1603.77
10/20/2020,1617.71,1620.57,1632.76,1615.99
10/19/2020,1613.63,1636.84,1647.05,1612.22
10/16/2020,1633.81,1638.48,1646.25,1633.80
10/15/2020,1638.88,1618.88,1641.00,1598.49
10/14/2020,1621.65,1637.97,1647.99,1621.56
10/13/2020,1636.85,1647.57,1647.57,1631.60
10/12/2020,1649.05,1642.46,1652.05,1637.35
10/09/2020,1637.55,1630.71,1645.04,1630.71
10/08/2020,1628.55,1615.27,1630.33,1615.27
10/07/2020,1611.04,1581.12,1614.61,1581.12
10/06/2020,1577.29,1584.49,1619.21,1541.20
10/05/2020,1581.96,1541.20,1582.66,1541.20
10/02/2020,1539.30,1527.59,1544.50,1498.11
10/01/2020,1531.20,1508.60,1531.92,1508.60
09/30/2020,1507.69,1504.84,1528.01,1498.29
09/29/2020,1504.73,1510.20,1512.22,1492.52
09/28/2020,1510.34,1477.43,1514.33,1477.43
09/25/2020,1474.91,1450.98,1478.95,1445.70
09/24/2020,1451.82,1450.84,1474.02,1432.57
09/23/2020,1451.46,1496.97,1503.98,1451.41
09/22/2020,1496.96,1486.05,1497.81,1474.49
09/21/2020,1485.25,1533.92,1533.92,1470.44
09/18/2020,1536.78,1544.34,1556.38,1519.76
09/17/2020,1542.60,1550.14,1550.14,1526.55
09/16/2020,1552.33,1539.27,1572.06,1539.27
09/15/2020,1538.15,1538.54,1551.02,1535.64
09/14/2020,1536.97,1499.38,1538.50,1499.38
09/11/2020,1497.27,1508.80,1515.97,1484.95
09/10/2020,1507.75,1526.87,1543.43,1507.73
09/09/2020,1526.48,1505.09,1532.91,1505.09
09/08/2020,1504.59,1534.37,1534.37,1499.83
09/04/2020,1535.30,1546.64,1563.38,1501.52
09/03/2020,1544.68,1592.47,1595.04,1538.53
09/02/2020,1592.29,1578.78,1595.04,1567.43
09/01/2020,1578.58,1561.10,1578.58,1554.19
08/31/2020,1561.88,1577.55,1577.55,1561.88
08/28/2020,1578.34,1570.46,1578.34,1555.27
08/27/2020,1564.56,1561.36,1573.38,1555.27
08/26/2020,1560.19,1570.72,1572.57,1559.73
08/25/2020,1571.21,1572.65,1574.24,1554.10
08/24/2020,1568.47,1559.96,1568.73,1554.10
08/21/2020,1552.48,1563.37,1563.37,1545.36
08/20/2020,1564.30,1567.77,1570.38,1554.46
08/19/2020,1572.07,1570.44,1585.16,1569.98
08/18/2020,1569.77,1585.54,1585.54,1566.51
08/17/2020,1585.47,1579.48,1586.52,1575.84
08/14/2020,1577.88,1575.78,1583.48,1567.88
08/13/2020,1579.79,1580.26,1590.09,1575.96
08/12/2020,1583.25,1577.90,1595.12,1574.25
08/11/2020,1575.10,1587.57,1603.60,1570.70
08/10/2020,1584.67,1573.75,1593.83,1573.75
08/07/2020,1569.18,1542.52,1569.26,1539.52
08/06/2020,1544.62,1546.44,1550.47,1537.46
08/05/2020,1546.24,1521.79,1546.40,1521.79
08/04/2020,1517.21,1504.32,1517.22,1501.58
08/03/2020,1506.80,1485.49,1507.93,1483.37
07/31/2020,1480.43,1495.15,1495.15,1457.62
07/30/2020,1495.10,1499.20,1499.20,1475.16
07/29/2020,1500.63,1471.37,1501.86,1471.37
07/28/2020,1469.76,1484.37,1485.34,1469.55
07/27/2020,1484.65,1468.23,1484.66,1464.48
07/24/2020,1467.55,1488.67,1488.67,1466.10
07/23/2020,1490.20,1489.33,1507.24,1472.13
07/22/2020,1490.14,1486.43,1496.73,1472.13
07/21/2020,1487.51,1472.13,1496.73,1472.13
07/20/2020,1467.95,1471.67,1474.37,1461.30
07/17/2020,1473.32,1467.87,1482.40,1464.71
07/16/2020,1467.56,1473.78,1473.78,1460.08
07/15/2020,1478.27,1432.50,1485.05,1432.50
07/14/2020,1428.26,1403.13,1428.40,1393.90
07/13/2020,1403.57,1427.36,1452.32,1403.06
07/10/2020,1422.68,1398.92,1422.71,1395.65
07/09/2020,1398.92,1427.44,1427.83,1384.10
07/08/2020,1427.40,1416.36,1431.83,1402.18
07/07/2020,1416.00,1441.30,1461.28,1414.24
07/06/2020,1442.88,1435.95,1461.28,1435.95
07/02/2020,1431.86,1433.39,1459.41,1423.65
07/01/2020,1427.31,1443.29,1451.46,1423.65
06/30/2020,1441.37,1418.55,1444.12,1413.18
06/29/2020,1421.21,1383.04,1427.09,1381.04
06/26/2020,1378.78,1411.37,1411.37,1375.59
06/25/2020,1413.31,1388.41,1413.71,1375.37
06/24/2020,1389.74,1437.20,1437.20,1374.40
06/23/2020,1439.34,1436.46,1454.12,1436.46
06/22/2020,1433.53,1417.67,1433.53,1400.98
