Date,Close/Last,Volume,Open,High,Low
04/28/2023,34098.16,N/A,33797.43,34104.56,33728.40
04/27/2023,33826.16,N/A,33381.66,33859.75,33374.65
04/26/2023,33301.87,N/A,33596.34,33645.83,33235.85
04/25/2023,33530.83,N/A,33828.34,33875.49,33525.39
04/24/2023,33875.40,N/A,33805.04,33891.15,33726.09
04/21/2023,33808.96,N/A,33793.60,33858.83,33688.57
04/20/2023,33786.62,N/A,33740.60,33875.39,33677.74
04/19/2023,33897.01,N/A,33889.83,33957.98,33814.65
04/18/2023,33976.63,N/A,33965.16,34018.62,33791.89
04/17/2023,33987.18,N/A,33930.46,33991.23,33796.91
04/14/2023,33646.50,N/A,33646.50,33646.50,33646.50
04/13/2023,33646.50,N/A,33646.50,33646.50,33646.50
04/12/2023,33646.50,N/A,33764.21,33895.43,33593.32
04/11/2023,33684.79,N/A,33586.75,33781.29,33586.75
04/10/2023,33586.52,N/A,33425.25,33590.24,33343.43
04/06/2023,33485.29,N/A,33420.96,33525.96,33325.37
04/05/2023,33482.72,N/A,33394.60,33543.84,33376.27
04/04/2023,33402.38,N/A,33594.79,33634.72,33275.62
04/03/2023,33601.15,N/A,33245.78,33632.90,33245.78
03/31/2023,33274.15,N/A,32901.96,33291.00,32901.96
03/30/2023,32859.03,N/A,32807.43,32905.80,32682.87
03/29/2023,32717.60,N/A,32566.54,32728.04,32539.94
03/28/2023,32394.25,N/A,32434.85,32551.01,32295.50
03/27/2023,32432.08,N/A,32276.72,32564.00,32276.72
03/24/2023,32237.53,N/A,32038.22,32257.24,31805.18
03/23/2023,32105.25,N/A,32101.49,32511.49,31864.74
03/22/2023,32030.11,N/A,32570.19,32761.89,32020.46
03/21/2023,32560.60,N/A,32420.71,32593.68,32346.12
03/20/2023,32244.58,N/A,31872.33,32280.07,31872.33
03/17/2023,31861.98,N/A,32217.32,32217.32,31728.70
03/16/2023,32246.55,N/A,31827.65,32281.61,31571.46
03/15/2023,31874.57,N/A,31759.87,31906.47,31429.82
03/14/2023,32155.40,N/A,32055.29,32306.59,31805.40
03/13/2023,31819.14,N/A,31819.93,32240.35,31624.87
03/10/2023,31909.64,N/A,32185.14,32422.10,31783.41
03/09/2023,32254.86,N/A,32876.83,32990.46,32190.60
03/08/2023,32798.40,N/A,32872.08,32903.44,32612.70
03/07/2023,32856.46,N/A,33428.31,33453.25,32838.21
03/06/2023,33431.44,N/A,33425.32,33572.22,33383.47
03/03/2023,33390.97,N/A,33076.33,33405.82,33008.41
03/02/2023,33003.57,N/A,32780.97,33083.45,32665.85
03/01/2023,32661.84,N/A,32656.37,32746.15,32500.71
02/28/2023,32656.70,N/A,32873.47,32873.47,32636.43
02/27/2023,32889.09,N/A,32906.16,33189.28,32814.18
02/24/2023,32816.92,N/A,32999.19,32999.19,32643.48
02/23/2023,33153.91,N/A,33175.39,33272.40,32795.67
